1,data/faces_brigit_2018_align/test/Wycliffe_Grousbeck_0.63_2797.png
1,data/faces_brigit_2018_align/test/Carol_Niedermayer_0.78_1780.png
1,data/faces_brigit_2018_align/test/Jorge_Enrique_Jimenez_0.53_2241.png
1,data/faces_brigit_2018_align/test/Deena_Burnett_0.73_1808.png
1,data/faces_brigit_2018_align/test/Tony_Blair_0.74_1209.png
1,data/faces_brigit_2018_align/test/Nicole_Kidman_0.68_2085.png
1,data/faces_brigit_2018_align/test/Joshua_Harapko_0.74_2837.png
1,data/faces_brigit_2018_align/test/Mitsou_Gelinas_0.67_2717.png
1,data/faces_brigit_2018_align/test/Bill_Readdy_0.68_2490.png
1,data/faces_brigit_2018_align/test/Saddam_Hussein_0.77_1174.png
1,data/faces_brigit_2018_align/test/Pablo_Khulental_0.76_3451.png
1,data/faces_brigit_2018_align/test/Anna_Kournikova_0.64_2116.png
1,data/faces_brigit_2018_align/test/Silvia_Farina_Elia_0.77_3450.png
1,data/faces_brigit_2018_align/test/Nicole_Kidman_0.83_2068.png
1,data/faces_brigit_2018_align/test/Iveta_Benesova_0.79_2112.png
1,data/faces_brigit_2018_align/test/Scott_Peterson_0.81_1254.png
1,data/faces_brigit_2018_align/test/Jean_Brumley_0.67_2176.png
1,data/faces_brigit_2018_align/test/Carolyn_Dawn_Johnson_0.63_2152.png
1,data/faces_brigit_2018_align/test/Meryl_Streep_0.67_1599.png
1,data/faces_brigit_2018_align/test/Pilar_Montenegro_0.65_2682.png
1,data/faces_brigit_2018_align/test/Don_Siegelman_0.67_2831.png
1,data/faces_brigit_2018_align/test/Elizabeth_Dole_0.64_2063.png
1,data/faces_brigit_2018_align/test/Cindy_Margolis_0.7_1459.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.44_2250.png
1,data/faces_brigit_2018_align/test/Arianna_Huffington_0.6_2218.png
1,data/faces_brigit_2018_align/test/Barbara_Esbin_0.73_2142.png
1,data/faces_brigit_2018_align/test/Kristy_Curry_0.53_1895.png
1,data/faces_brigit_2018_align/test/Manfred_Stolpe_0.64_1467.png
1,data/faces_brigit_2018_align/test/Recep_Tayyip_Erdogan_0.8_1233.png
1,data/faces_brigit_2018_align/test/Hernan_Crespo_0.84_1171.png
1,data/faces_brigit_2018_align/test/Lindsay_Davenport_0.77_2291.png
1,data/faces_brigit_2018_align/test/Elizabeth_Dole_0.66_2087.png
1,data/faces_brigit_2018_align/test/Sharon_Davis_0.64_2172.png
1,data/faces_brigit_2018_align/test/ElisabethReine_0.71_3190.png
1,data/faces_brigit_2018_align/test/Tatiana_Gratcheva_0.71_1800.png
1,data/faces_brigit_2018_align/test/Anastasia_Myskina_0.67_1904.png
1,data/faces_brigit_2018_align/test/Robin_McLaurin_Williams_0.52_2281.png
1,data/faces_brigit_2018_align/test/David_Heymann_0.7_1749.png
1,data/faces_brigit_2018_align/test/Zoran_Djindjic_0.65_3179.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.29_2127.png
1,data/faces_brigit_2018_align/test/Marina_Kuptsova_0.74_2116.png
1,data/faces_brigit_2018_align/test/Elizabeth_Dole_0.67_2052.png
1,data/faces_brigit_2018_align/test/Nicole_Kidman_0.7_2110.png
1,data/faces_brigit_2018_align/test/Cindy_Margolis_0.74_1458.png
1,data/faces_brigit_2018_align/test/BrigitteBardot_0.63_2158.png
1,data/faces_brigit_2018_align/test/Lucas_Wysocki_0.74_3525.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.31_2122.png
1,data/faces_brigit_2018_align/test/Jennifer_Aniston_0.68_1942.png
1,data/faces_brigit_2018_align/test/Katie_Boone_0.7_3356.png
1,data/faces_brigit_2018_align/test/Martin_Scorsese_0.79_1198.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.37_2173.png
1,data/faces_brigit_2018_align/test/Max_von_Sydow_0.58_2278.png
1,data/faces_brigit_2018_align/test/Elizabeth_Dole_0.66_2054.png
1,data/faces_brigit_2018_align/test/Jesse_Ventura_0.74_1201.png
1,data/faces_brigit_2018_align/test/Georgina_Bardach_0.64_1884.png
1,data/faces_brigit_2018_align/test/Tatiana_Gratcheva_0.82_1778.png
1,data/faces_brigit_2018_align/test/Wendy_Selig_0.7_1801.png
1,data/faces_brigit_2018_align/test/Nicole_Kidman_0.7_2084.png
1,data/faces_brigit_2018_align/test/Fernando_Gonzalez_0.71_2235.png
1,data/faces_brigit_2018_align/test/Linus_Roache_0.75_1617.png
1,data/faces_brigit_2018_align/test/Jerry_Pauley_0.69_2824.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.4_2256.png
1,data/faces_brigit_2018_align/test/Franz_Fischler_0.7_1245.png
1,data/faces_brigit_2018_align/test/Isabella_Rossellini_0.7_3188.png
1,data/faces_brigit_2018_align/test/Amelie_Mauresmo_0.71_2493.png
1,data/faces_brigit_2018_align/test/ElisabethReine_0.65_3211.png
1,data/faces_brigit_2018_align/test/Anthony_Corso_0.63_1883.png
1,data/faces_brigit_2018_align/test/Sadie_Frost_0.64_3342.png
1,data/faces_brigit_2018_align/test/Bob_Huggins_0.71_2244.png
1,data/faces_brigit_2018_align/test/Valentino_Rossi_0.9_3455.png
1,data/faces_brigit_2018_align/test/Christy_Turlington_0.67_2790.png
1,data/faces_brigit_2018_align/test/Martina_Hingis_0.78_2098.png
1,data/faces_brigit_2018_align/test/Kevin_Tarrant_0.68_2841.png
1,data/faces_brigit_2018_align/test/Martin_McCauley_0.64_1800.png
1,data/faces_brigit_2018_align/test/Svetoslav_Todorov_0.58_2820.png
1,data/faces_brigit_2018_align/test/Kareena_Kapoor_0.68_3215.png
1,data/faces_brigit_2018_align/test/Andrew_Shutley_0.61_2840.png
1,data/faces_brigit_2018_align/test/Iveta_Benesova_0.75_2109.png
1,data/faces_brigit_2018_align/test/Al_Gore_0.79_1759.png
1,data/faces_brigit_2018_align/test/Steve_Mariucci_0.75_1781.png
1,data/faces_brigit_2018_align/test/Carolyn_Dawn_Johnson_0.61_2136.png
1,data/faces_brigit_2018_align/test/Winona_Ryder_0.75_3393.png
1,data/faces_brigit_2018_align/test/Elizabeth_Dole_0.64_2066.png
1,data/faces_brigit_2018_align/test/Amelia_Vega_0.75_1460.png
1,data/faces_brigit_2018_align/test/Meryl_Streep_0.61_2163.png
1,data/faces_brigit_2018_align/test/David_Wells_0.76_1186.png
1,data/faces_brigit_2018_align/test/Giselle_Estefania_Tavarelli_0.75_2158.png
1,data/faces_brigit_2018_align/test/Cathy_Chisholm_0.67_3226.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.19_2150.png
1,data/faces_brigit_2018_align/test/Laurie_Pirtle_0.81_2293.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.51_2280.png
1,data/faces_brigit_2018_align/test/Sheila_Copps_0.74_2059.png
1,data/faces_brigit_2018_align/test/Melina_Kanakaredes_0.69_2118.png
1,data/faces_brigit_2018_align/test/Nicole_Kidman_0.75_2053.png
1,data/faces_brigit_2018_align/test/Laura_Elena_Harring_0.78_3338.png
1,data/faces_brigit_2018_align/test/Joschka_Fischer_0.44_2852.png
1,data/faces_brigit_2018_align/test/Andy_Roddick_0.64_2793.png
1,data/faces_brigit_2018_align/test/Jessica_Biel_0.56_2673.png
1,data/faces_brigit_2018_align/test/Nastia_Liukin_0.77_2103.png
1,data/faces_brigit_2018_align/test/Nia_Vardalos_0.74_3346.png
1,data/faces_brigit_2018_align/test/Einars_Repse_0.65_2880.png
1,data/faces_brigit_2018_align/test/Rolandas_Paksas_0.61_1845.png
1,data/faces_brigit_2018_align/test/Carolyn_Dawn_Johnson_0.59_2128.png
1,data/faces_brigit_2018_align/test/Richard_Virenque_0.67_2487.png
1,data/faces_brigit_2018_align/test/Tom_Cruise_0.59_1783.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.33_2169.png
1,data/faces_brigit_2018_align/test/Ms_Dynamite_0.64_2794.png
1,data/faces_brigit_2018_align/test/Carolyn_Dawn_Johnson_0.64_2177.png
1,data/faces_brigit_2018_align/test/Jessica_Biel_0.57_2663.png
1,data/faces_brigit_2018_align/test/Aron_Ralston_0.67_1239.png
1,data/faces_brigit_2018_align/test/Dominik_Garcia-Lorido_0.77_2228.png
1,data/faces_brigit_2018_align/test/Rick_Barnes_0.55_1842.png
1,data/faces_brigit_2018_align/test/Roger_Federer_0.77_1205.png
1,data/faces_brigit_2018_align/test/Michael_Schumacher_0.67_1640.png
1,data/faces_brigit_2018_align/test/Norah_Jones_0.66_2137.png
1,data/faces_brigit_2018_align/test/Chris_Bell_0.72_1615.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.22_2167.png
1,data/faces_brigit_2018_align/test/Lesia_Burlak_0.66_2152.png
1,data/faces_brigit_2018_align/test/Gennifer_Flowers_0.64_2104.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.25_2144.png
1,data/faces_brigit_2018_align/test/Magdalena_Maleeva_0.77_2091.png
1,data/faces_brigit_2018_align/test/Iveta_Benesova_0.68_2140.png
1,data/faces_brigit_2018_align/test/Michel_Duclos_0.72_1619.png
1,data/faces_brigit_2018_align/test/Kimora_Lee_0.61_2104.png
1,data/faces_brigit_2018_align/test/Elizabeth_Dole_0.62_2085.png
1,data/faces_brigit_2018_align/test/Martin_Brooke_0.66_2795.png
1,data/faces_brigit_2018_align/test/Perri_Shaw_0.59_2274.png
1,data/faces_brigit_2018_align/test/Michael_Taylor_0.69_1781.png
1,data/faces_brigit_2018_align/test/Richard_Fine_0.58_2847.png
1,data/faces_brigit_2018_align/test/Colleen_Donovan_0.77_3416.png
1,data/faces_brigit_2018_align/test/Danny_Green_0.68_2811.png
1,data/faces_brigit_2018_align/test/Princess_Diana_0.64_1807.png
1,data/faces_brigit_2018_align/test/Jennifer_Garner_0.61_2154.png
1,data/faces_brigit_2018_align/test/Martina_Hingis_0.76_2092.png
1,data/faces_brigit_2018_align/test/Vanessa_Incontrada_0.75_2090.png
1,data/faces_brigit_2018_align/test/Fernando_Gonzalez_0.81_1644.png
1,data/faces_brigit_2018_align/test/Nicole_Kidman_0.66_2111.png
1,data/faces_brigit_2018_align/test/Nicole_Kidman_0.68_2044.png
1,data/faces_brigit_2018_align/test/Jorge_Enrique_Jimenez_0.52_2235.png
1,data/faces_brigit_2018_align/test/Jen_Bice_0.64_2247.png
1,data/faces_brigit_2018_align/test/Lucas_Wysocki_0.81_3526.png
1,data/faces_brigit_2018_align/test/Recep_Tayyip_Erdogan_0.84_1300.png
1,data/faces_brigit_2018_align/test/Suzanne_Gaudet_0.84_1326.png
1,data/faces_brigit_2018_align/test/Mohammed_Ashraf_Hafiz_0.73_1163.png
1,data/faces_brigit_2018_align/test/Richard_Perle_0.72_2475.png
1,data/faces_brigit_2018_align/test/Fernando_Gonzalez_0.87_1631.png
1,data/faces_brigit_2018_align/test/Winona_Ryder_0.63_1902.png
1,data/faces_brigit_2018_align/test/Martina_McBride_0.55_2147.png
1,data/faces_brigit_2018_align/test/Rudolph_Giuliani_0.67_1856.png
1,data/faces_brigit_2018_align/test/Elizabeth_Dole_0.61_2053.png
1,data/faces_brigit_2018_align/test/Marisa_Tomei_0.72_3394.png
1,data/faces_brigit_2018_align/test/Dianne_Feinstein_0.65_2220.png
1,data/faces_brigit_2018_align/test/Pamela_Anderson_0.7_2836.png
1,data/faces_brigit_2018_align/test/Unknown_4_0.47_2252.png
1,data/faces_brigit_2018_align/test/Lindsey_Graham_0.67_2827.png
1,data/faces_brigit_2018_align/test/Lauren_Killian_0.58_2140.png
1,data/faces_brigit_2018_align/test/Kristy_Curry_0.69_1863.png
1,data/faces_brigit_2018_align/test/Cindy_Moll_0.69_2239.png
1,data/faces_brigit_2018_align/test/Elizabeth_Dole_0.7_2076.png
1,data/faces_brigit_2018_align/test/Laurie_Pirtle_0.71_2523.png
1,data/faces_brigit_2018_align/test/Saddam_Hussein_0.69_1173.png
1,data/faces_brigit_2018_align/test/Cathy_Chisholm_0.78_1225.png
1,data/faces_brigit_2018_align/test/Sada_Jacobson_0.65_3383.png
1,data/faces_brigit_2018_align/test/Hillary_Clinton_0.62_2048.png
1,data/faces_brigit_2018_align/test/Bridgette_Wilson-Sampras_0.69_2157.png
1,data/faces_brigit_2018_align/test/Gilberto_Rodriguez_Orejuela_0.61_2875.png
